"date","subj_id","response","Adj","Name","Unit","Pred","Comparative","Pred2","NormUnit"
1504270506,"subj042",0,"Tall","Ethan","70","veryTall",FALSE,"VeryAdj",0
1504270506,"subj042",100,"Tall","Donald","66","notTall",FALSE,"NotAdj",-4
1504270506,"subj042",100,"Tall","Benjamin","66","notTaller",TRUE,"NotAdj",-4
1504270506,"subj042",0,"Tall","Mark","71","muchTaller",TRUE,"VeryAdj",1
1504270506,"subj042",100,"Tall","William","63","notVeryTall",FALSE,"NotVeryAdj",-7
1504270506,"subj042",0,"Tall","Charles","82","notTaller",TRUE,"NotAdj",12
1504270506,"subj042",0,"Tall","Michael","74","notTaller",TRUE,"NotAdj",4
1504270506,"subj042",68,"Tall","Stanley","72","notMuchTaller",TRUE,"NotVeryAdj",2
1504270506,"subj042",100,"Tall","David","66","notVeryTall",FALSE,"NotVeryAdj",-4
1504270506,"subj042",0,"Tall","Edward","66","taller",TRUE,"Adj",-4
1504270506,"subj042",100,"Tall","Christopher","77","tall",FALSE,"Adj",7
1504270506,"subj042",100,"Tall","Robert","79","veryTall",FALSE,"VeryAdj",9
1504270506,"subj042",0,"Tall","John","66","tall",FALSE,"Adj",-4
1504270506,"subj042",0,"Tall","James","63","tall",FALSE,"Adj",-7
1504270506,"subj042",27,"Tall","Christopher","72","notVeryTall",FALSE,"NotVeryAdj",2
1504270506,"subj042",56,"Tall","Thomas","71","notVeryTall",FALSE,"NotVeryAdj",1
1504270506,"subj042",24,"Tall","Michael","69","tall",FALSE,"Adj",-1
1504270506,"subj042",21,"Tall","Alex","74","notMuchTaller",TRUE,"NotVeryAdj",4
1504270506,"subj042",5,"Tall","Robert","68","tall",FALSE,"Adj",-2
1504270506,"subj042",21,"Tall","Jacob","72","veryTall",FALSE,"VeryAdj",2
1504270506,"subj042",0,"Tall","Daniel","69","muchTaller",TRUE,"VeryAdj",-1
1504270506,"subj042",35,"Tall","Edward","71","notTall",FALSE,"NotAdj",1
1504270506,"subj042",64,"Tall","Charles","73","tall",FALSE,"Adj",3
1504270506,"subj042",57,"Tall","David","71","tall",FALSE,"Adj",1
1504270506,"subj042",100,"Tall","Steven","75","muchTaller",TRUE,"VeryAdj",5
1504270506,"subj042",71,"Tall","Richard","72","tall",FALSE,"Adj",2
1504270506,"subj042",100,"Tall","Ryan","69","notTaller",TRUE,"NotAdj",-1
1504270506,"subj042",100,"Tall","Jacob","79","taller",TRUE,"Adj",9
1504270506,"subj042",0,"Tall","Ryan","82","notMuchTaller",TRUE,"NotVeryAdj",12
1504270506,"subj042",100,"Tall","Jacob","68","notTaller",TRUE,"NotAdj",-2
1504270506,"subj042",34,"Tall","Benjamin","71","veryTall",FALSE,"VeryAdj",1
1504270506,"subj042",100,"Tall","Stanley","77","taller",TRUE,"Adj",7
1504270506,"subj042",100,"Tall","John","77","veryTall",FALSE,"VeryAdj",7
1504270506,"subj042",100,"Tall","Paul","82","tall",FALSE,"Adj",12
1504270506,"subj042",100,"Tall","Ethan","63","notTaller",TRUE,"NotAdj",-7
1504270506,"subj042",0,"Tall","John","72","notTaller",TRUE,"NotAdj",2
1504270506,"subj042",0,"Tall","Arthur","63","veryTall",FALSE,"VeryAdj",-7
1504270506,"subj042",0,"Tall","Benjamin","77","notMuchTaller",TRUE,"NotVeryAdj",7
1504270506,"subj042",0,"Tall","Kevin","75","notTall",FALSE,"NotAdj",5
1504270506,"subj042",33,"Tall","Brian","72","notTall",FALSE,"NotAdj",2
1504270506,"subj042",100,"Tall","Brian","79","muchTaller",TRUE,"VeryAdj",9
1504270506,"subj042",0,"Tall","Ronald","73","notTall",FALSE,"NotAdj",3
1504270506,"subj042",1,"Tall","Christopher","68","muchTaller",TRUE,"VeryAdj",-2
1504270506,"subj042",100,"Tall","Joseph","63","notTaller",TRUE,"NotAdj",-7
1504270506,"subj042",0,"Tall","Stanley","66","veryTall",FALSE,"VeryAdj",-4
1504270506,"subj042",65,"Tall","Kenneth","74","muchTaller",TRUE,"VeryAdj",4
1504270506,"subj042",0,"Tall","Steven","63","taller",TRUE,"Adj",-7
1504270506,"subj042",100,"Tall","Mark","63","notTall",FALSE,"NotAdj",-7
1504270506,"subj042",72,"Tall","George","73","muchTaller",TRUE,"VeryAdj",3
1504270506,"subj042",25,"Tall","Jacob","73","notMuchTaller",TRUE,"NotVeryAdj",3
1504270506,"subj042",0,"Tall","Thomas","66","muchTaller",TRUE,"VeryAdj",-4
1504270506,"subj042",0,"Tall","David","77","notTaller",TRUE,"NotAdj",7
1504270506,"subj042",0,"Tall","Kenneth","82","notVeryTall",FALSE,"NotVeryAdj",12
1504270506,"subj042",100,"Tall","Arthur","71","notMuchTaller",TRUE,"NotVeryAdj",1
1504270506,"subj042",21,"Tall","Ethan","75","notMuchTaller",TRUE,"NotVeryAdj",5
1504270506,"subj042",100,"Tall","Jason","72","taller",TRUE,"Adj",2
1504270506,"subj042",39,"Tall","William","70","tall",FALSE,"Adj",0
1504270506,"subj042",68,"Tall","Matthew","74","veryTall",FALSE,"VeryAdj",4
1504271070,"subj043",94,"Tall","Steven","75","muchTaller",TRUE,"VeryAdj",5
1504271070,"subj043",28,"Tall","Alex","74","notMuchTaller",TRUE,"NotVeryAdj",4
1504271070,"subj043",93,"Tall","Mark","63","notTall",FALSE,"NotAdj",-7
1504271070,"subj043",50,"Tall","Alex","69","veryTall",FALSE,"VeryAdj",-1
1504271070,"subj043",100,"Tall","Thomas","75","tall",FALSE,"Adj",5
1504271070,"subj043",50,"Tall","Anthony","70","taller",TRUE,"Adj",0
1504271070,"subj043",0,"Tall","Steven","63","taller",TRUE,"Adj",-7
1504271070,"subj043",27,"Tall","Mark","71","muchTaller",TRUE,"VeryAdj",1
1504271070,"subj043",16,"Tall","Stanley","66","veryTall",FALSE,"VeryAdj",-4
1504271070,"subj043",50,"Tall","David","71","tall",FALSE,"Adj",1
1504271070,"subj043",71,"Tall","Jacob","68","notTaller",TRUE,"NotAdj",-2
1504271070,"subj043",22,"Tall","Robert","68","tall",FALSE,"Adj",-2
1504271070,"subj043",100,"Tall","Jeff","79","notTall",FALSE,"NotAdj",9
1504271070,"subj043",12,"Tall","Edward","71","notTall",FALSE,"NotAdj",1
1504271070,"subj043",0,"Tall","Daniel","73","notVeryTall",FALSE,"NotVeryAdj",3
1504271070,"subj043",8,"Tall","David","77","notTaller",TRUE,"NotAdj",7
1504271070,"subj043",100,"Tall","Jacob","79","taller",TRUE,"Adj",9
1504271070,"subj043",3,"Tall","Jacob","79","notMuchTaller",TRUE,"NotVeryAdj",9
1504271070,"subj043",93,"Tall","James","75","veryTall",FALSE,"VeryAdj",5
1504271070,"subj043",95,"Tall","William","63","notVeryTall",FALSE,"NotVeryAdj",-7
1504271070,"subj043",89,"Tall","John","77","veryTall",FALSE,"VeryAdj",7
1504271070,"subj043",36,"Tall","Thomas","66","muchTaller",TRUE,"VeryAdj",-4
1504271070,"subj043",65,"Tall","Kevin","71","taller",TRUE,"Adj",1
1504271070,"subj043",43,"Tall","Arthur","71","notMuchTaller",TRUE,"NotVeryAdj",1
1504271070,"subj043",72,"Tall","Arthur","75","taller",TRUE,"Adj",5
1504271070,"subj043",48,"Tall","David","66","notVeryTall",FALSE,"NotVeryAdj",-4
1504271070,"subj043",15,"Tall","James","63","tall",FALSE,"Adj",-7
1504271070,"subj043",27,"Tall","William","75","notTaller",TRUE,"NotAdj",5
1504271070,"subj043",21,"Tall","Tim","82","notTall",FALSE,"NotAdj",12
1504271070,"subj043",63,"Tall","Kenneth","74","muchTaller",TRUE,"VeryAdj",4
1504271070,"subj043",70,"Tall","Matthew","74","veryTall",FALSE,"VeryAdj",4
1504271070,"subj043",65,"Tall","Ronald","69","taller",TRUE,"Adj",-1
1504271070,"subj043",68,"Tall","Jason","72","taller",TRUE,"Adj",2
1504271070,"subj043",4,"Tall","Ryan","82","notMuchTaller",TRUE,"NotVeryAdj",12
1504271070,"subj043",72,"Tall","Benjamin","66","notTaller",TRUE,"NotAdj",-4
1504271070,"subj043",72,"Tall","Daniel","69","muchTaller",TRUE,"VeryAdj",-1
1504271070,"subj043",73,"Tall","Edward","77","muchTaller",TRUE,"VeryAdj",7
1504271070,"subj043",57,"Tall","Ryan","69","notTaller",TRUE,"NotAdj",-1
1504271070,"subj043",50,"Tall","Richard","68","notVeryTall",FALSE,"NotVeryAdj",-2
1504271070,"subj043",50,"Tall","Ethan","70","veryTall",FALSE,"VeryAdj",0
1504271070,"subj043",41,"Tall","Jacob","73","notMuchTaller",TRUE,"NotVeryAdj",3
1504271070,"subj043",65,"Tall","Mark","75","notVeryTall",FALSE,"NotVeryAdj",5
1504271070,"subj043",7,"Tall","Kenneth","82","notVeryTall",FALSE,"NotVeryAdj",12
1504271070,"subj043",50,"Tall","Matthew","70","notTaller",TRUE,"NotAdj",0
1504271070,"subj043",59,"Tall","John","72","notTaller",TRUE,"NotAdj",2
1504271070,"subj043",33,"Tall","Brian","68","taller",TRUE,"Adj",-2
1504271070,"subj043",50,"Tall","George","73","muchTaller",TRUE,"VeryAdj",3
1504271070,"subj043",9,"Tall","George","79","notVeryTall",FALSE,"NotVeryAdj",9
1504271070,"subj043",40,"Tall","Ryan","73","veryTall",FALSE,"VeryAdj",3
1504271070,"subj043",10,"Tall","Ronald","82","muchTaller",TRUE,"VeryAdj",12
1504271070,"subj043",50,"Tall","Tim","70","notMuchTaller",TRUE,"NotVeryAdj",0
1504271070,"subj043",90,"Tall","Daniel","79","tall",FALSE,"Adj",9
1504271070,"subj043",55,"Tall","James","71","notTaller",TRUE,"NotAdj",1
1504271070,"subj043",33,"Tall","Christopher","68","muchTaller",TRUE,"VeryAdj",-2
1504271070,"subj043",40,"Tall","Paul","74","notVeryTall",FALSE,"NotVeryAdj",4
1504271070,"subj043",67,"Tall","John","66","tall",FALSE,"Adj",-4
1504271070,"subj043",45,"Tall","Benjamin","71","veryTall",FALSE,"VeryAdj",1
1504271070,"subj043",43,"Tall","Ethan","75","notMuchTaller",TRUE,"NotVeryAdj",5
1504271070,"subj043",0,"Tall","Anthony","63","notMuchTaller",TRUE,"NotVeryAdj",-7
1504271070,"subj043",76,"Tall","Charles","69","notVeryTall",FALSE,"NotVeryAdj",-1
1504271070,"subj043",78,"Tall","Jeff","73","taller",TRUE,"Adj",3
1504271070,"subj043",35,"Tall","Michael","69","tall",FALSE,"Adj",-1
1504271070,"subj043",26,"Tall","Ronald","73","notTall",FALSE,"NotAdj",3
1504271070,"subj043",66,"Tall","Jacob","72","veryTall",FALSE,"VeryAdj",2
1504271070,"subj043",81,"Tall","Donald","66","notTall",FALSE,"NotAdj",-4
1504271070,"subj043",69,"Tall","Stanley","72","notMuchTaller",TRUE,"NotVeryAdj",2
1504271070,"subj043",100,"Tall","Michael","82","veryTall",FALSE,"VeryAdj",12
1504271070,"subj043",98,"Tall","Robert","79","veryTall",FALSE,"VeryAdj",9
1504271070,"subj043",26,"Tall","Robert","73","notTaller",TRUE,"NotAdj",3
1504271070,"subj043",72,"Tall","Charles","73","tall",FALSE,"Adj",3
1504271070,"subj043",62,"Tall","Thomas","71","notVeryTall",FALSE,"NotVeryAdj",1
1504271070,"subj043",0,"Tall","Charles","82","notTaller",TRUE,"NotAdj",12
1504271070,"subj043",58,"Tall","Richard","72","tall",FALSE,"Adj",2
1504271070,"subj043",74,"Tall","George","68","notTall",FALSE,"NotAdj",-2
1504271070,"subj043",50,"Tall","Joseph","70","notVeryTall",FALSE,"NotVeryAdj",0
1504271070,"subj043",71,"Tall","Kenneth","69","notTall",FALSE,"NotAdj",-1
1504271070,"subj043",36,"Tall","Michael","74","notTaller",TRUE,"NotAdj",4
1504271070,"subj043",17,"Tall","Jason","77","notTall",FALSE,"NotAdj",7
1504271070,"subj043",88,"Tall","Christopher","77","tall",FALSE,"Adj",7
1504271070,"subj043",43,"Tall","Christopher","72","notVeryTall",FALSE,"NotVeryAdj",2
1504271070,"subj043",21,"Tall","Donald","77","notVeryTall",FALSE,"NotVeryAdj",7
1504271070,"subj043",91,"Tall","Kevin","66","notMuchTaller",TRUE,"NotVeryAdj",-4
1504271070,"subj043",100,"Tall","Paul","82","tall",FALSE,"Adj",12
1504271070,"subj043",26,"Tall","Brian","72","notTall",FALSE,"NotAdj",2
1504271070,"subj043",100,"Tall","Stanley","77","taller",TRUE,"Adj",7
1504271070,"subj043",14,"Tall","Jacob","68","veryTall",FALSE,"VeryAdj",-2
1504271070,"subj043",50,"Tall","Steven","70","notTall",FALSE,"NotAdj",0
1504271070,"subj043",9,"Tall","Paul","70","muchTaller",TRUE,"VeryAdj",0
1504271070,"subj043",21,"Tall","Kevin","75","notTall",FALSE,"NotAdj",5
1504271070,"subj043",100,"Tall","Alex","82","taller",TRUE,"Adj",12
1504271070,"subj043",84,"Tall","Joseph","74","tall",FALSE,"Adj",4
1504271070,"subj043",10,"Tall","Edward","66","taller",TRUE,"Adj",-4
1504271070,"subj043",0,"Tall","Benjamin","77","notMuchTaller",TRUE,"NotVeryAdj",7
1504271070,"subj043",95,"Tall","Brian","79","muchTaller",TRUE,"VeryAdj",9
1504271070,"subj043",100,"Tall","Ethan","63","notTaller",TRUE,"NotAdj",-7
1504271070,"subj043",8,"Tall","Anthony","74","notTall",FALSE,"NotAdj",4
1504271070,"subj043",76,"Tall","Tim","74","taller",TRUE,"Adj",4
1504271070,"subj043",16,"Tall","Jason","68","notMuchTaller",TRUE,"NotVeryAdj",-2
1504271070,"subj043",100,"Tall","Joseph","63","notTaller",TRUE,"NotAdj",-7
1504271070,"subj043",27,"Tall","Jeff","69","notMuchTaller",TRUE,"NotVeryAdj",-1
1504271070,"subj043",2,"Tall","Arthur","63","veryTall",FALSE,"VeryAdj",-7
1504271070,"subj043",19,"Tall","William","70","tall",FALSE,"Adj",0
1504271070,"subj043",0,"Tall","Richard","79","notTaller",TRUE,"NotAdj",9
1504271070,"subj043",67,"Tall","Donald","72","muchTaller",TRUE,"VeryAdj",2
1504272320,"subj044",88,"Tall","Mark","75","notVeryTall",FALSE,"NotVeryAdj",5
1504272320,"subj044",3,"Tall","Christopher","72","notVeryTall",FALSE,"NotVeryAdj",2
1504272320,"subj044",83,"Tall","Jeff","69","notMuchTaller",TRUE,"NotVeryAdj",-1
1504272320,"subj044",50,"Tall","Anthony","70","taller",TRUE,"Adj",0
1504272320,"subj044",4,"Tall","Richard","79","notTaller",TRUE,"NotAdj",9
1504272320,"subj044",97,"Tall","Christopher","77","tall",FALSE,"Adj",7
1504272320,"subj044",43,"Tall","Charles","69","notVeryTall",FALSE,"NotVeryAdj",-1
1504272320,"subj044",0,"Tall","Ethan","75","notMuchTaller",TRUE,"NotVeryAdj",5
1504272320,"subj044",3,"Tall","Donald","77","notVeryTall",FALSE,"NotVeryAdj",7
1504272320,"subj044",1,"Tall","James","63","tall",FALSE,"Adj",-7
1504272320,"subj044",98,"Tall","Edward","77","muchTaller",TRUE,"VeryAdj",7
1504272320,"subj044",99,"Tall","Alex","82","taller",TRUE,"Adj",12
1504272320,"subj044",97,"Tall","Joseph","74","tall",FALSE,"Adj",4
1504272320,"subj044",98,"Tall","Jeff","73","taller",TRUE,"Adj",3
1504272320,"subj044",50,"Tall","Tim","70","notMuchTaller",TRUE,"NotVeryAdj",0
1504272320,"subj044",0,"Tall","William","75","notTaller",TRUE,"NotAdj",5
1504272320,"subj044",100,"Tall","Ethan","63","notTaller",TRUE,"NotAdj",-7
1504272320,"subj044",0,"Tall","Jason","77","notTall",FALSE,"NotAdj",7
1504272320,"subj044",85,"Tall","Jacob","72","veryTall",FALSE,"VeryAdj",2
1504272320,"subj044",95,"Tall","Tim","74","taller",TRUE,"Adj",4
1504272320,"subj044",18,"Tall","Michael","69","tall",FALSE,"Adj",-1
1504272320,"subj044",3,"Tall","Daniel","73","notVeryTall",FALSE,"NotVeryAdj",3
1504272320,"subj044",21,"Tall","James","71","notTaller",TRUE,"NotAdj",1
1504272320,"subj044",3,"Tall","John","66","tall",FALSE,"Adj",-4
1504272320,"subj044",98,"Tall","Stanley","77","taller",TRUE,"Adj",7
1504272320,"subj044",2,"Tall","Brian","68","taller",TRUE,"Adj",-2
1504272320,"subj044",95,"Tall","Mark","63","notTall",FALSE,"NotAdj",-7
1504272320,"subj044",3,"Tall","Ronald","69","taller",TRUE,"Adj",-1
1504272320,"subj044",2,"Tall","Robert","73","notTaller",TRUE,"NotAdj",3
1504272320,"subj044",99,"Tall","James","75","veryTall",FALSE,"VeryAdj",5
1504272320,"subj044",56,"Tall","Ethan","70","veryTall",FALSE,"VeryAdj",0
1504272320,"subj044",5,"Tall","Edward","71","notTall",FALSE,"NotAdj",1
1504272320,"subj044",0,"Tall","Brian","72","notTall",FALSE,"NotAdj",2
1504272320,"subj044",2,"Tall","Thomas","66","muchTaller",TRUE,"VeryAdj",-4
1504272320,"subj044",0,"Tall","Alex","69","veryTall",FALSE,"VeryAdj",-1
1504272320,"subj044",0,"Tall","Alex","74","notMuchTaller",TRUE,"NotVeryAdj",4
1504272320,"subj044",1,"Tall","Christopher","68","muchTaller",TRUE,"VeryAdj",-2
1504272320,"subj044",3,"Tall","Anthony","74","notTall",FALSE,"NotAdj",4
1504272320,"subj044",95,"Tall","John","77","veryTall",FALSE,"VeryAdj",7
1504272320,"subj044",95,"Tall","David","66","notVeryTall",FALSE,"NotVeryAdj",-4
1504272320,"subj044",99,"Tall","Richard","72","tall",FALSE,"Adj",2
1504272320,"subj044",96,"Tall","Benjamin","66","notTaller",TRUE,"NotAdj",-4
1504272320,"subj044",97,"Tall","Donald","72","muchTaller",TRUE,"VeryAdj",2
1504272320,"subj044",1,"Tall","Ryan","82","notMuchTaller",TRUE,"NotVeryAdj",12
1504272320,"subj044",95,"Tall","Jason","68","notMuchTaller",TRUE,"NotVeryAdj",-2
1504272320,"subj044",12,"Tall","Daniel","69","muchTaller",TRUE,"VeryAdj",-1
1504272320,"subj044",88,"Tall","Matthew","70","notTaller",TRUE,"NotAdj",0
1504272320,"subj044",2,"Tall","Paul","74","notVeryTall",FALSE,"NotVeryAdj",4
1504272320,"subj044",98,"Tall","Joseph","63","notTaller",TRUE,"NotAdj",-7
1504272320,"subj044",99,"Tall","Brian","79","muchTaller",TRUE,"VeryAdj",9
1504272320,"subj044",97,"Tall","Anthony","63","notMuchTaller",TRUE,"NotVeryAdj",-7
1504272320,"subj044",3,"Tall","Charles","82","notTaller",TRUE,"NotAdj",12
1504272320,"subj044",97,"Tall","Steven","75","muchTaller",TRUE,"VeryAdj",5
1504272320,"subj044",96,"Tall","Jacob","79","taller",TRUE,"Adj",9
1504272320,"subj044",3,"Tall","Ronald","73","notTall",FALSE,"NotAdj",3
1504272320,"subj044",97,"Tall","Jacob","68","notTaller",TRUE,"NotAdj",-2
1504272320,"subj044",96,"Tall","Charles","73","tall",FALSE,"Adj",3
1504272320,"subj044",98,"Tall","George","73","muchTaller",TRUE,"VeryAdj",3
1504272320,"subj044",1,"Tall","Edward","66","taller",TRUE,"Adj",-4
1504272320,"subj044",97,"Tall","Richard","68","notVeryTall",FALSE,"NotVeryAdj",-2
1504272320,"subj044",0,"Tall","Michael","74","notTaller",TRUE,"NotAdj",4
1504272320,"subj044",0,"Tall","Stanley","72","notMuchTaller",TRUE,"NotVeryAdj",2
1504272320,"subj044",1,"Tall","Jacob","79","notMuchTaller",TRUE,"NotVeryAdj",9
1504272320,"subj044",96,"Tall","George","68","notTall",FALSE,"NotAdj",-2
1504272320,"subj044",49,"Tall","Joseph","70","notVeryTall",FALSE,"NotVeryAdj",0
1504272320,"subj044",69,"Tall","Arthur","71","notMuchTaller",TRUE,"NotVeryAdj",1
1504272320,"subj044",81,"Tall","David","71","tall",FALSE,"Adj",1
1504272320,"subj044",99,"Tall","Daniel","79","tall",FALSE,"Adj",9
1504272320,"subj044",1,"Tall","David","77","notTaller",TRUE,"NotAdj",7
1504272320,"subj044",0,"Tall","Kenneth","82","notVeryTall",FALSE,"NotVeryAdj",12
1504272320,"subj044",96,"Tall","Jason","72","taller",TRUE,"Adj",2
1504272320,"subj044",2,"Tall","Steven","63","taller",TRUE,"Adj",-7
1504272320,"subj044",72,"Tall","Benjamin","71","veryTall",FALSE,"VeryAdj",1
1504272320,"subj044",0,"Tall","George","79","notVeryTall",FALSE,"NotVeryAdj",9
1504272320,"subj044",98,"Tall","Kevin","66","notMuchTaller",TRUE,"NotVeryAdj",-4
1504272320,"subj044",96,"Tall","Thomas","75","tall",FALSE,"Adj",5
1504272320,"subj044",1,"Tall","Robert","68","tall",FALSE,"Adj",-2
1504272320,"subj044",98,"Tall","Paul","82","tall",FALSE,"Adj",12
1504272320,"subj044",94,"Tall","Robert","79","veryTall",FALSE,"VeryAdj",9
1504272320,"subj044",98,"Tall","Kenneth","74","muchTaller",TRUE,"VeryAdj",4
1504272320,"subj044",1,"Tall","Tim","82","notTall",FALSE,"NotAdj",12
1504272320,"subj044",15,"Tall","Jacob","73","notMuchTaller",TRUE,"NotVeryAdj",3
1504272320,"subj044",0,"Tall","Ryan","69","notTaller",TRUE,"NotAdj",-1
1504272320,"subj044",0,"Tall","Benjamin","77","notMuchTaller",TRUE,"NotVeryAdj",7
1504272320,"subj044",2,"Tall","Arthur","63","veryTall",FALSE,"VeryAdj",-7
1504272320,"subj044",80,"Tall","Kevin","71","taller",TRUE,"Adj",1
1504272320,"subj044",98,"Tall","Arthur","75","taller",TRUE,"Adj",5
1504272320,"subj044",95,"Tall","Kenneth","69","notTall",FALSE,"NotAdj",-1
1504272320,"subj044",97,"Tall","Ronald","82","muchTaller",TRUE,"VeryAdj",12
1504272320,"subj044",0,"Tall","Stanley","66","veryTall",FALSE,"VeryAdj",-4
1504272320,"subj044",2,"Tall","John","72","notTaller",TRUE,"NotAdj",2
1504272320,"subj044",75,"Tall","Ryan","73","veryTall",FALSE,"VeryAdj",3
1504272320,"subj044",86,"Tall","Matthew","74","veryTall",FALSE,"VeryAdj",4
1504272320,"subj044",23,"Tall","Thomas","71","notVeryTall",FALSE,"NotVeryAdj",1
1504272320,"subj044",2,"Tall","Jeff","79","notTall",FALSE,"NotAdj",9
1504272320,"subj044",50,"Tall","Steven","70","notTall",FALSE,"NotAdj",0
1504272320,"subj044",95,"Tall","William","63","notVeryTall",FALSE,"NotVeryAdj",-7
1504272320,"subj044",29,"Tall","Paul","70","muchTaller",TRUE,"VeryAdj",0
1504272320,"subj044",39,"Tall","Mark","71","muchTaller",TRUE,"VeryAdj",1
1504272320,"subj044",98,"Tall","Donald","66","notTall",FALSE,"NotAdj",-4
1504272320,"subj044",45,"Tall","William","70","tall",FALSE,"Adj",0
1504272320,"subj044",0,"Tall","Kevin","75","notTall",FALSE,"NotAdj",5
1504272320,"subj044",98,"Tall","Michael","82","veryTall",FALSE,"VeryAdj",12
1504272320,"subj044",1,"Tall","Jacob","68","veryTall",FALSE,"VeryAdj",-2
1504273417,"subj045",86,"Tall","Michael","82","veryTall",FALSE,"VeryAdj",12
1504273417,"subj045",84,"Tall","Joseph","74","tall",FALSE,"Adj",4
1504273417,"subj045",0,"Tall","Ryan","82","notMuchTaller",TRUE,"NotVeryAdj",12
1504273417,"subj045",0,"Tall","Jeff","79","notTall",FALSE,"NotAdj",9
1504273417,"subj045",29,"Tall","John","72","notTaller",TRUE,"NotAdj",2
1504273417,"subj045",0,"Tall","Michael","74","notTaller",TRUE,"NotAdj",4
1504273417,"subj045",0,"Tall","James","63","tall",FALSE,"Adj",-7
1504273417,"subj045",13,"Tall","Kenneth","74","muchTaller",TRUE,"VeryAdj",4
1504273417,"subj045",0,"Tall","Kenneth","82","notVeryTall",FALSE,"NotVeryAdj",12
1504273417,"subj045",50,"Tall","Thomas","75","tall",FALSE,"Adj",5
1504273417,"subj045",50,"Tall","Stanley","72","notMuchTaller",TRUE,"NotVeryAdj",2
1504273417,"subj045",58,"Tall","Stanley","77","taller",TRUE,"Adj",7
1504273417,"subj045",4,"Tall","Ronald","73","notTall",FALSE,"NotAdj",3
1504273417,"subj045",0,"Tall","Ethan","70","veryTall",FALSE,"VeryAdj",0
1504273417,"subj045",14,"Tall","Anthony","63","notMuchTaller",TRUE,"NotVeryAdj",-7
1504273417,"subj045",1,"Tall","Kevin","75","notTall",FALSE,"NotAdj",5
1504273417,"subj045",19,"Tall","Richard","72","tall",FALSE,"Adj",2
1504273417,"subj045",6,"Tall","Alex","69","veryTall",FALSE,"VeryAdj",-1
1504273417,"subj045",58,"Tall","Kevin","66","notMuchTaller",TRUE,"NotVeryAdj",-4
1504273417,"subj045",0,"Tall","Robert","73","notTaller",TRUE,"NotAdj",3
1504273417,"subj045",68,"Tall","Matthew","70","notTaller",TRUE,"NotAdj",0
1504273417,"subj045",76,"Tall","Brian","79","muchTaller",TRUE,"VeryAdj",9
1504273417,"subj045",1,"Tall","Jason","77","notTall",FALSE,"NotAdj",7
1504273417,"subj045",11,"Tall","Christopher","72","notVeryTall",FALSE,"NotVeryAdj",2
1504273417,"subj045",18,"Tall","Donald","72","muchTaller",TRUE,"VeryAdj",2
1504273417,"subj045",0,"Tall","Paul","74","notVeryTall",FALSE,"NotVeryAdj",4
1504273417,"subj045",0,"Tall","Thomas","66","muchTaller",TRUE,"VeryAdj",-4
1504273417,"subj045",0,"Tall","Arthur","63","veryTall",FALSE,"VeryAdj",-7
1504273417,"subj045",0,"Tall","David","77","notTaller",TRUE,"NotAdj",7
1504273417,"subj045",60,"Tall","Joseph","63","notTaller",TRUE,"NotAdj",-7
1504273417,"subj045",6,"Tall","William","70","tall",FALSE,"Adj",0
1504273417,"subj045",61,"Tall","Kenneth","69","notTall",FALSE,"NotAdj",-1
1504273417,"subj045",0,"Tall","Michael","69","tall",FALSE,"Adj",-1
1504273417,"subj045",57,"Tall","Thomas","71","notVeryTall",FALSE,"NotVeryAdj",1
1504273417,"subj045",68,"Tall","Steven","70","notTall",FALSE,"NotAdj",0
1504273417,"subj045",69,"Tall","Edward","77","muchTaller",TRUE,"VeryAdj",7
1504273417,"subj045",0,"Tall","Ethan","75","notMuchTaller",TRUE,"NotVeryAdj",5
1504273417,"subj045",67,"Tall","Donald","66","notTall",FALSE,"NotAdj",-4
1504273417,"subj045",0,"Tall","Jacob","68","veryTall",FALSE,"VeryAdj",-2
1504273417,"subj045",0,"Tall","Steven","63","taller",TRUE,"Adj",-7
1504273417,"subj045",89,"Tall","Mark","63","notTall",FALSE,"NotAdj",-7
1504273417,"subj045",16,"Tall","Donald","77","notVeryTall",FALSE,"NotVeryAdj",7
1504273417,"subj045",16,"Tall","William","75","notTaller",TRUE,"NotAdj",5
1504273417,"subj045",92,"Tall","Tim","70","notMuchTaller",TRUE,"NotVeryAdj",0
1504273417,"subj045",12,"Tall","Stanley","66","veryTall",FALSE,"VeryAdj",-4
1504273417,"subj045",25,"Tall","Jacob","72","veryTall",FALSE,"VeryAdj",2
1504273417,"subj045",11,"Tall","Anthony","74","notTall",FALSE,"NotAdj",4
1504273417,"subj045",92,"Tall","Jason","68","notMuchTaller",TRUE,"NotVeryAdj",-2
1504273417,"subj045",72,"Tall","Jeff","73","taller",TRUE,"Adj",3
1504273417,"subj045",54,"Tall","George","73","muchTaller",TRUE,"VeryAdj",3
1504273417,"subj045",9,"Tall","James","71","notTaller",TRUE,"NotAdj",1
1504273417,"subj045",57,"Tall","Ryan","73","veryTall",FALSE,"VeryAdj",3
1504273417,"subj045",90,"Tall","John","77","veryTall",FALSE,"VeryAdj",7
1504273417,"subj045",99,"Tall","Ronald","82","muchTaller",TRUE,"VeryAdj",12
1504273417,"subj045",5,"Tall","Benjamin","77","notMuchTaller",TRUE,"NotVeryAdj",7
1504273417,"subj045",7,"Tall","Charles","82","notTaller",TRUE,"NotAdj",12
1504273417,"subj045",93,"Tall","Ethan","63","notTaller",TRUE,"NotAdj",-7
